access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,query_type,rowcount,access_method,destination,status,anomaly_marker
ACC-001293,2026-04-09 12:41:00,USR-0070,user.0070,Sales,Source_Code,medium,API,2330,SQL,local_workstation,success,
ACC-000100,2026-04-09 12:53:00,USR-0003,user.0003,Finance,Payroll,low,SELECT,48,BI_Tool,cloud_storage,success,
ACC-000511,2026-04-09 13:05:00,USR-0030,user.0030,Marketing,GL_Ledger,low,API,193,BI_Tool,local_workstation,success,
ACC-001092,2026-04-09 13:19:00,USR-0037,user.0037,Sales,Customer_DB,low,SELECT,848,BI_Tool,internal_share,success,
ACC-000340,2026-04-09 13:29:00,USR-0048,user.0048,Sales,Marketing_Assets,medium,API,136,API,local_workstation,success,
ACC-001106,2026-04-09 13:30:00,USR-0017,user.0017,HR,PII_Database,low,EXPORT,689,BI_Tool,local_workstation,success,
ACC-000728,2026-04-09 13:41:00,USR-0053,user.0053,Engineering,Customer_DB,low,SELECT,486,SQL,internal_share,success,
ACC-000449,2026-04-09 13:44:00,USR-0062,user.0062,Engineering,Payroll,restricted,API,195,BI_Tool,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000707,2026-04-09 13:48:00,USR-0064,user.0064,Finance,Payroll,low,API,976,API,internal_share,success,
ACC-000689,2026-04-09 14:06:00,USR-0039,user.0039,HR,Customer_DB,low,API,1263,BI_Tool,local_workstation,success,
ACC-000508,2026-04-09 14:28:00,USR-0096,user.0096,IT,Source_Code,low,API,2022,SQL,local_workstation,success,
ACC-000242,2026-04-09 14:29:00,USR-0096,user.0096,IT,PII_Database,low,SELECT,3096,API,local_workstation,success,
ACC-000919,2026-04-09 14:41:00,USR-0018,user.0018,IT,Payroll,low,API,773,BI_Tool,local_workstation,success,
ACC-001119,2026-04-09 14:48:00,USR-0039,user.0039,HR,Payroll,low,API,1032,SQL,local_workstation,success,
ACC-001422,2026-04-09 14:51:00,USR-0024,user.0024,IT,GL_Ledger,low,API,1082,BI_Tool,internal_share,success,
ACC-000334,2026-04-09 14:55:00,USR-0044,user.0044,IT,PII_Database,medium,EXPORT,421,SQL,internal_share,success,
ACC-001148,2026-04-09 14:56:00,USR-0023,user.0023,Marketing,Source_Code,medium,EXPORT,695,SQL,local_workstation,success,
ACC-001108,2026-04-09 15:06:00,USR-0092,user.0092,HR,Customer_DB,low,API,44,BI_Tool,internal_share,success,
ACC-000519,2026-04-09 15:20:00,USR-0010,user.0010,Engineering,Payroll,low,EXPORT,1095,BI_Tool,local_workstation,success,
ACC-000614,2026-04-09 15:29:00,USR-0013,user.0013,Marketing,Marketing_Assets,low,SELECT,276,API,internal_share,success,
ACC-000132,2026-04-09 16:15:00,USR-0016,user.0016,IT,Marketing_Assets,medium,EXPORT,249,SQL,local_workstation,success,
ACC-001274,2026-04-09 16:29:00,USR-0034,user.0034,Engineering,Marketing_Assets,low,API,20763,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000711,2026-04-10 00:31:00,USR-0026,user.0026,Marketing,GL_Ledger,medium,EXPORT,70067,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000768,2026-04-10 03:51:00,USR-0083,user.0083,IT,Customer_DB,medium,SELECT,36722,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001002,2026-04-10 09:08:00,USR-0025,user.0025,IT,Customer_DB,medium,API,141,SQL,internal_share,success,
ACC-000669,2026-04-10 09:09:00,USR-0083,user.0083,IT,Customer_DB,low,SELECT,28693,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000675,2026-04-10 09:25:00,USR-0015,user.0015,Finance,Source_Code,low,SELECT,15,API,local_workstation,success,
ACC-000154,2026-04-10 09:58:00,USR-0042,user.0042,Finance,PII_Database,low,API,1182,SQL,internal_share,success,
ACC-000101,2026-04-10 10:03:00,USR-0031,user.0031,Engineering,GL_Ledger,low,SELECT,495,BI_Tool,internal_share,success,
ACC-000955,2026-04-10 10:07:00,USR-0015,user.0015,Finance,PII_Database,medium,SELECT,8,API,internal_share,success,
ACC-000905,2026-04-10 10:34:00,USR-0023,user.0023,Marketing,GL_Ledger,low,API,1039,BI_Tool,local_workstation,success,
ACC-000482,2026-04-10 10:40:00,USR-0018,user.0018,IT,Payroll,low,SELECT,574,BI_Tool,local_workstation,success,
ACC-000096,2026-04-10 10:48:00,USR-0016,user.0016,IT,Payroll,low,SELECT,257,SQL,local_workstation,success,
ACC-000807,2026-04-10 12:05:00,USR-0070,user.0070,Sales,PII_Database,low,SELECT,2116,SQL,local_workstation,success,
ACC-000473,2026-04-10 12:15:00,USR-0050,user.0050,Finance,Marketing_Assets,low,SELECT,358,SQL,local_workstation,success,
ACC-000574,2026-04-10 12:20:00,USR-0098,user.0098,Engineering,Payroll,low,API,98,SQL,local_workstation,success,
ACC-000489,2026-04-10 12:23:00,USR-0082,user.0082,Marketing,GL_Ledger,low,SELECT,87,API,internal_share,success,
ACC-000148,2026-04-10 12:44:00,USR-0099,user.0099,IT,PII_Database,low,EXPORT,138,BI_Tool,local_workstation,success,
ACC-000129,2026-04-10 13:30:00,USR-0070,user.0070,Sales,Payroll,low,SELECT,1558,API,internal_share,success,
ACC-001237,2026-04-10 13:38:00,USR-0022,user.0022,Marketing,Customer_DB,low,SELECT,1312,SQL,cloud_storage,success,
ACC-000322,2026-04-10 13:53:00,USR-0039,user.0039,HR,Customer_DB,low,SELECT,1210,BI_Tool,internal_share,success,
ACC-000862,2026-04-10 14:00:00,USR-0044,user.0044,IT,Customer_DB,low,API,551,API,internal_share,success,
ACC-000067,2026-04-10 14:22:00,USR-0098,user.0098,Engineering,Payroll,low,SELECT,71,SQL,internal_share,success,
ACC-001284,2026-04-10 14:33:00,USR-0049,user.0049,Marketing,PII_Database,restricted,SELECT,461,BI_Tool,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000566,2026-04-10 14:35:00,USR-0067,user.0067,Marketing,Source_Code,low,SELECT,319,SQL,local_workstation,success,
ACC-001065,2026-04-10 14:39:00,USR-0044,user.0044,IT,PII_Database,medium,EXPORT,734,SQL,local_workstation,success,
ACC-000184,2026-04-10 15:29:00,USR-0100,user.0100,HR,Marketing_Assets,low,EXPORT,65,BI_Tool,local_workstation,success,
ACC-001166,2026-04-10 15:30:00,USR-0016,user.0016,IT,Marketing_Assets,medium,EXPORT,578,API,internal_share,success,
ACC-000591,2026-04-10 15:45:00,USR-0087,user.0087,Engineering,GL_Ledger,low,API,59,API,local_workstation,success,
ACC-000261,2026-04-10 15:46:00,USR-0002,user.0002,Sales,Marketing_Assets,low,API,39712,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000818,2026-04-10 16:01:00,USR-0039,user.0039,HR,GL_Ledger,low,EXPORT,1576,BI_Tool,local_workstation,success,
ACC-001374,2026-04-10 16:07:00,USR-0065,user.0065,Engineering,Source_Code,low,API,296,BI_Tool,cloud_storage,success,
ACC-000287,2026-04-10 16:26:00,USR-0083,user.0083,IT,Payroll,low,SELECT,495,BI_Tool,local_workstation,success,
ACC-000774,2026-04-10 16:27:00,USR-0011,user.0011,HR,Customer_DB,low,API,244,BI_Tool,internal_share,success,
ACC-001120,2026-04-10 16:31:00,USR-0051,user.0051,IT,Source_Code,low,API,121,SQL,cloud_storage,success,
ACC-000212,2026-04-10 16:36:00,USR-0041,user.0041,IT,Payroll,low,EXPORT,247,SQL,local_workstation,success,
ACC-001129,2026-04-10 16:41:00,USR-0098,user.0098,Engineering,Customer_DB,medium,EXPORT,92,BI_Tool,local_workstation,success,
ACC-000611,2026-04-10 16:47:00,USR-0064,user.0064,Finance,Source_Code,low,SELECT,41102,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000141,2026-04-11 00:45:00,USR-0076,user.0076,Finance,Marketing_Assets,low,EXPORT,47298,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001179,2026-04-11 01:44:00,USR-0023,user.0023,Marketing,Payroll,low,EXPORT,36547,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001316,2026-04-11 02:52:00,USR-0099,user.0099,IT,PII_Database,low,API,52001,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000221,2026-04-11 05:50:00,USR-0040,user.0040,Finance,Source_Code,low,SELECT,49651,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001162,2026-04-11 09:07:00,USR-0089,user.0089,HR,GL_Ledger,low,API,860,SQL,internal_share,success,
ACC-000490,2026-04-11 09:10:00,USR-0056,user.0056,IT,Customer_DB,low,SELECT,273,SQL,local_workstation,success,
ACC-000631,2026-04-11 09:25:00,USR-0008,user.0008,HR,Payroll,low,API,29,API,internal_share,success,
ACC-000273,2026-04-11 09:48:00,USR-0002,user.0002,Sales,GL_Ledger,low,SELECT,703,API,internal_share,success,
ACC-001411,2026-04-11 09:50:00,USR-0080,user.0080,Sales,PII_Database,low,SELECT,220,BI_Tool,local_workstation,success,
ACC-000073,2026-04-11 10:00:00,USR-0038,user.0038,HR,Marketing_Assets,low,API,21,SQL,local_workstation,success,
ACC-000554,2026-04-11 10:03:00,USR-0039,user.0039,HR,Source_Code,low,API,743,API,cloud_storage,success,
ACC-001335,2026-04-11 10:14:00,USR-0082,user.0082,Marketing,Marketing_Assets,low,EXPORT,45,API,internal_share,success,
ACC-001060,2026-04-11 10:19:00,USR-0007,user.0007,Engineering,Payroll,low,API,445,SQL,local_workstation,success,
ACC-001074,2026-04-11 10:20:00,USR-0052,user.0052,Marketing,PII_Database,low,EXPORT,267,SQL,internal_share,success,
ACC-001306,2026-04-11 10:40:00,USR-0005,user.0005,Finance,Payroll,low,EXPORT,182,BI_Tool,cloud_storage,success,
ACC-000421,2026-04-11 10:45:00,USR-0084,user.0084,Engineering,PII_Database,low,EXPORT,123,API,internal_share,success,
ACC-000375,2026-04-11 10:48:00,USR-0092,user.0092,HR,Marketing_Assets,medium,SELECT,37,BI_Tool,cloud_storage,success,
ACC-001458,2026-04-11 10:51:00,USR-0069,user.0069,Finance,PII_Database,low,API,68,API,local_workstation,success,
ACC-000249,2026-04-11 10:55:00,USR-0090,user.0090,HR,Payroll,low,SELECT,185,API,local_workstation,success,
ACC-000710,2026-04-11 11:19:00,USR-0087,user.0087,Engineering,Marketing_Assets,low,EXPORT,44,BI_Tool,local_workstation,success,
ACC-001182,2026-04-11 11:43:00,USR-0010,user.0010,Engineering,Payroll,low,SELECT,1137,SQL,cloud_storage,success,
ACC-000958,2026-04-11 11:52:00,USR-0059,user.0059,Finance,Payroll,low,SELECT,692,API,internal_share,success,
ACC-000160,2026-04-11 12:00:00,USR-0062,user.0062,Engineering,Source_Code,low,EXPORT,39,API,local_workstation,success,
ACC-000869,2026-04-11 12:11:00,USR-0023,user.0023,Marketing,GL_Ledger,low,SELECT,582,API,local_workstation,success,
ACC-000187,2026-04-11 12:24:00,USR-0026,user.0026,Marketing,PII_Database,low,EXPORT,220,BI_Tool,local_workstation,success,
ACC-000337,2026-04-11 12:43:00,USR-0025,user.0025,IT,PII_Database,medium,EXPORT,163,API,internal_share,success,
ACC-000412,2026-04-11 12:50:00,USR-0001,user.0001,Sales,Source_Code,low,SELECT,32,API,internal_share,success,
ACC-001457,2026-04-11 12:50:00,USR-0018,user.0018,IT,Marketing_Assets,medium,API,624,BI_Tool,local_workstation,success,
ACC-000368,2026-04-11 13:03:00,USR-0031,user.0031,Engineering,Customer_DB,low,SELECT,675,BI_Tool,local_workstation,success,
ACC-001325,2026-04-11 13:12:00,USR-0001,user.0001,Sales,Payroll,medium,SELECT,45,BI_Tool,internal_share,success,
ACC-000244,2026-04-11 13:21:00,USR-0035,user.0035,Sales,Source_Code,medium,API,297,SQL,local_workstation,success,
ACC-000379,2026-04-11 13:28:00,USR-0051,user.0051,IT,PII_Database,low,API,117,BI_Tool,local_workstation,success,
ACC-001242,2026-04-11 13:29:00,USR-0065,user.0065,Engineering,PII_Database,low,API,227,BI_Tool,local_workstation,success,
ACC-001283,2026-04-11 13:32:00,USR-0061,user.0061,HR,Payroll,low,API,1233,BI_Tool,local_workstation,success,
ACC-001252,2026-04-11 13:43:00,USR-0099,user.0099,IT,Payroll,low,EXPORT,94,SQL,local_workstation,success,
ACC-000838,2026-04-11 13:48:00,USR-0088,user.0088,IT,Source_Code,low,EXPORT,49,SQL,local_workstation,success,
ACC-001082,2026-04-11 14:00:00,USR-0019,user.0019,Marketing,Source_Code,low,SELECT,178,API,local_workstation,success,
ACC-000176,2026-04-11 14:15:00,USR-0074,user.0074,Sales,Customer_DB,low,EXPORT,597,BI_Tool,local_workstation,success,
ACC-001337,2026-04-11 14:22:00,USR-0044,user.0044,IT,Payroll,medium,SELECT,716,API,local_workstation,success,
ACC-000277,2026-04-11 14:28:00,USR-0083,user.0083,IT,Customer_DB,low,SELECT,17141,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000957,2026-04-11 14:51:00,USR-0034,user.0034,Engineering,Payroll,low,SELECT,16985,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-001380,2026-04-11 14:53:00,USR-0040,user.0040,Finance,Payroll,low,EXPORT,494,SQL,local_workstation,success,
ACC-001389,2026-04-11 14:57:00,USR-0095,user.0095,Marketing,Source_Code,low,EXPORT,269,SQL,internal_share,success,
ACC-000794,2026-04-11 15:07:00,USR-0009,user.0009,Engineering,Source_Code,low,EXPORT,861,BI_Tool,local_workstation,success,
ACC-001397,2026-04-11 15:09:00,USR-0029,user.0029,Marketing,Source_Code,low,API,103,BI_Tool,local_workstation,success,
ACC-000967,2026-04-11 15:09:00,USR-0084,user.0084,Engineering,Customer_DB,low,EXPORT,94,BI_Tool,local_workstation,success,
ACC-001275,2026-04-11 15:11:00,USR-0002,user.0002,Sales,Source_Code,medium,API,395,SQL,local_workstation,success,
ACC-001188,2026-04-11 15:16:00,USR-0005,user.0005,Finance,Customer_DB,low,API,149,API,internal_share,success,
ACC-000944,2026-04-11 15:21:00,USR-0097,user.0097,IT,Customer_DB,medium,EXPORT,112,API,internal_share,success,
ACC-000594,2026-04-11 15:25:00,USR-0081,user.0081,Engineering,Payroll,low,SELECT,645,SQL,local_workstation,success,
ACC-001010,2026-04-11 15:30:00,USR-0029,user.0029,Marketing,GL_Ledger,low,EXPORT,76,BI_Tool,local_workstation,success,
ACC-000557,2026-04-11 15:33:00,USR-0036,user.0036,Finance,Marketing_Assets,low,API,237,API,local_workstation,success,
ACC-000032,2026-04-11 15:41:00,USR-0034,user.0034,Engineering,Marketing_Assets,low,EXPORT,46,BI_Tool,local_workstation,success,
ACC-001035,2026-04-11 16:09:00,USR-0040,user.0040,Finance,Marketing_Assets,low,SELECT,295,SQL,local_workstation,success,
ACC-000463,2026-04-11 16:19:00,USR-0093,user.0093,HR,GL_Ledger,low,API,467,SQL,internal_share,success,
ACC-000529,2026-04-11 16:25:00,USR-0040,user.0040,Finance,Source_Code,low,API,494,BI_Tool,local_workstation,success,
ACC-000413,2026-04-11 16:29:00,USR-0094,user.0094,HR,GL_Ledger,low,SELECT,743,API,internal_share,success,
ACC-001297,2026-04-11 16:36:00,USR-0016,user.0016,IT,GL_Ledger,medium,SELECT,521,SQL,local_workstation,success,
ACC-001384,2026-04-11 16:46:00,USR-0021,user.0021,Marketing,PII_Database,medium,EXPORT,63,API,cloud_storage,success,
ACC-001052,2026-04-11 16:50:00,USR-0093,user.0093,HR,GL_Ledger,low,API,712,SQL,local_workstation,success,
ACC-000573,2026-04-11 16:56:00,USR-0012,user.0012,Engineering,Source_Code,low,SELECT,409,API,local_workstation,success,
ACC-000360,2026-04-12 00:39:00,USR-0043,user.0043,Marketing,Payroll,low,EXPORT,46265,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000806,2026-04-12 05:49:00,USR-0090,user.0090,HR,PII_Database,low,SELECT,67112,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000697,2026-04-12 09:05:00,USR-0086,user.0086,Sales,Marketing_Assets,low,EXPORT,12,BI_Tool,internal_share,success,
ACC-000052,2026-04-12 09:25:00,USR-0002,user.0002,Sales,PII_Database,medium,API,23900,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000995,2026-04-12 09:27:00,USR-0066,user.0066,Finance,Source_Code,medium,API,206,SQL,local_workstation,success,
ACC-000686,2026-04-12 09:54:00,USR-0016,user.0016,IT,Payroll,low,API,296,SQL,local_workstation,success,
ACC-001339,2026-04-12 10:13:00,USR-0072,user.0072,Engineering,Source_Code,low,EXPORT,5700,API,local_workstation,success,
ACC-001468,2026-04-12 10:21:00,USR-0030,user.0030,Marketing,Marketing_Assets,low,SELECT,172,API,local_workstation,success,
ACC-000425,2026-04-12 10:42:00,USR-0021,user.0021,Marketing,Payroll,low,API,42,BI_Tool,internal_share,success,
ACC-001461,2026-04-12 10:46:00,USR-0088,user.0088,IT,GL_Ledger,medium,API,31,API,local_workstation,success,
ACC-001410,2026-04-12 10:50:00,USR-0024,user.0024,IT,PII_Database,low,EXPORT,522,BI_Tool,local_workstation,success,
ACC-001324,2026-04-12 10:50:00,USR-0069,user.0069,Finance,PII_Database,low,SELECT,35,SQL,local_workstation,success,
ACC-001471,2026-04-12 10:55:00,USR-0084,user.0084,Engineering,PII_Database,restricted,SELECT,5213,API,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-001473,2026-04-12 11:37:00,USR-0014,user.0014,Sales,Marketing_Assets,low,SELECT,279,API,cloud_storage,success,
ACC-000217,2026-04-12 11:41:00,USR-0086,user.0086,Sales,PII_Database,low,EXPORT,22,BI_Tool,local_workstation,success,
ACC-001467,2026-04-12 11:45:00,USR-0040,user.0040,Finance,Source_Code,low,EXPORT,369,SQL,local_workstation,success,
ACC-000328,2026-04-12 11:53:00,USR-0045,user.0045,IT,Source_Code,low,SELECT,626,BI_Tool,internal_share,success,
ACC-000908,2026-04-12 12:12:00,USR-0032,user.0032,Sales,Source_Code,medium,SELECT,461,API,local_workstation,success,
ACC-000706,2026-04-12 12:21:00,USR-0009,user.0009,Engineering,Customer_DB,low,EXPORT,539,API,internal_share,success,
ACC-001220,2026-04-12 12:24:00,USR-0092,user.0092,HR,Payroll,low,API,54,SQL,local_workstation,success,
ACC-001343,2026-04-12 12:26:00,USR-0053,user.0053,Engineering,PII_Database,low,SELECT,1032,API,local_workstation,success,
ACC-000051,2026-04-12 12:28:00,USR-0089,user.0089,HR,PII_Database,low,EXPORT,655,API,local_workstation,success,
ACC-000395,2026-04-12 13:13:00,USR-0043,user.0043,Marketing,Marketing_Assets,low,API,7206,SQL,internal_share,success,
ACC-000702,2026-04-12 13:35:00,USR-0098,user.0098,Engineering,Payroll,low,EXPORT,172,BI_Tool,local_workstation,success,
ACC-000110,2026-04-12 13:51:00,USR-0064,user.0064,Finance,Customer_DB,low,API,441,BI_Tool,local_workstation,success,
ACC-001199,2026-04-12 13:55:00,USR-0039,user.0039,HR,PII_Database,low,API,1408,API,local_workstation,success,
ACC-001068,2026-04-12 14:05:00,USR-0063,user.0063,IT,PII_Database,low,SELECT,38969,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000226,2026-04-12 14:12:00,USR-0024,user.0024,IT,Marketing_Assets,medium,API,755,BI_Tool,local_workstation,success,
ACC-001390,2026-04-12 14:12:00,USR-0002,user.0002,Sales,GL_Ledger,low,API,19192,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000121,2026-04-12 14:29:00,USR-0004,user.0004,Sales,GL_Ledger,low,SELECT,624,BI_Tool,local_workstation,success,
ACC-001217,2026-04-12 15:04:00,USR-0074,user.0074,Sales,Source_Code,low,API,850,BI_Tool,internal_share,success,
ACC-001011,2026-04-12 15:15:00,USR-0036,user.0036,Finance,GL_Ledger,low,API,274,API,local_workstation,success,
ACC-000253,2026-04-12 15:20:00,USR-0050,user.0050,Finance,Customer_DB,low,API,374,API,local_workstation,success,
ACC-000116,2026-04-12 15:20:00,USR-0068,user.0068,IT,PII_Database,low,SELECT,5745,BI_Tool,local_workstation,success,
ACC-001158,2026-04-12 15:29:00,USR-0060,user.0060,IT,Marketing_Assets,low,SELECT,237,BI_Tool,local_workstation,success,
ACC-001356,2026-04-12 15:42:00,USR-0022,user.0022,Marketing,Customer_DB,low,EXPORT,879,SQL,cloud_storage,success,
ACC-000267,2026-04-12 15:58:00,USR-0061,user.0061,HR,Marketing_Assets,medium,API,636,API,cloud_storage,success,
ACC-001278,2026-04-12 15:59:00,USR-0040,user.0040,Finance,GL_Ledger,low,API,299,SQL,local_workstation,success,
ACC-001146,2026-04-12 16:01:00,USR-0019,user.0019,Marketing,Source_Code,medium,SELECT,203,API,internal_share,success,
ACC-000112,2026-04-12 16:02:00,USR-0057,user.0057,Marketing,Payroll,low,EXPORT,1074,API,cloud_storage,success,
ACC-001299,2026-04-12 16:05:00,USR-0082,user.0082,Marketing,PII_Database,low,API,86,SQL,cloud_storage,success,
ACC-000753,2026-04-12 16:05:00,USR-0032,user.0032,Sales,PII_Database,low,EXPORT,398,API,local_workstation,success,
ACC-000791,2026-04-12 16:51:00,USR-0095,user.0095,Marketing,PII_Database,low,API,311,SQL,local_workstation,success,
ACC-001302,2026-04-12 16:53:00,USR-0047,user.0047,IT,Marketing_Assets,low,EXPORT,41,SQL,internal_share,success,
ACC-001442,2026-04-12 16:54:00,USR-0006,user.0006,IT,Payroll,low,API,378,API,internal_share,success,
ACC-000812,2026-04-13 00:06:00,USR-0092,user.0092,HR,PII_Database,medium,EXPORT,29604,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000300,2026-04-13 09:11:00,USR-0074,user.0074,Sales,Customer_DB,medium,API,821,API,cloud_storage,success,
ACC-000945,2026-04-13 09:22:00,USR-0064,user.0064,Finance,GL_Ledger,low,API,19100,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-001381,2026-04-13 09:26:00,USR-0098,user.0098,Engineering,Source_Code,medium,SELECT,120,API,internal_share,success,
ACC-001402,2026-04-13 09:28:00,USR-0027,user.0027,Marketing,Marketing_Assets,low,SELECT,381,SQL,local_workstation,success,
ACC-000314,2026-04-13 09:32:00,USR-0011,user.0011,HR,Marketing_Assets,low,SELECT,453,SQL,local_workstation,success,
ACC-000542,2026-04-13 09:33:00,USR-0041,user.0041,IT,Customer_DB,medium,API,117,API,local_workstation,success,
ACC-001081,2026-04-13 09:35:00,USR-0074,user.0074,Sales,PII_Database,low,API,955,API,local_workstation,success,
ACC-001049,2026-04-13 09:44:00,USR-0019,user.0019,Marketing,PII_Database,low,API,401,SQL,local_workstation,success,
ACC-000740,2026-04-13 09:58:00,USR-0057,user.0057,Marketing,Source_Code,medium,SELECT,1279,SQL,cloud_storage,success,
ACC-000681,2026-04-13 10:00:00,USR-0097,user.0097,IT,Marketing_Assets,low,EXPORT,117,API,cloud_storage,success,
ACC-001137,2026-04-13 10:14:00,USR-0051,user.0051,IT,Customer_DB,low,SELECT,111,SQL,internal_share,success,
ACC-001072,2026-04-13 10:14:00,USR-0073,user.0073,HR,Payroll,low,EXPORT,830,API,local_workstation,success,
ACC-000117,2026-04-13 10:16:00,USR-0067,user.0067,Marketing,Marketing_Assets,low,EXPORT,392,API,internal_share,success,
ACC-001078,2026-04-13 10:19:00,USR-0036,user.0036,Finance,Customer_DB,low,API,460,BI_Tool,local_workstation,success,
ACC-000870,2026-04-13 10:21:00,USR-0018,user.0018,IT,Source_Code,low,API,863,SQL,local_workstation,success,
ACC-000397,2026-04-13 10:24:00,USR-0042,user.0042,Finance,Marketing_Assets,low,EXPORT,705,API,internal_share,success,
ACC-000259,2026-04-13 10:40:00,USR-0090,user.0090,HR,Source_Code,low,SELECT,208,API,internal_share,success,
ACC-001318,2026-04-13 10:41:00,USR-0097,user.0097,IT,Source_Code,low,EXPORT,94,SQL,local_workstation,success,
ACC-000638,2026-04-13 11:01:00,USR-0083,user.0083,IT,Payroll,low,API,28594,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000431,2026-04-13 11:06:00,USR-0049,user.0049,Marketing,PII_Database,medium,EXPORT,38,SQL,local_workstation,success,
ACC-001095,2026-04-13 11:25:00,USR-0082,user.0082,Marketing,GL_Ledger,low,API,88,SQL,local_workstation,success,
ACC-001319,2026-04-13 11:27:00,USR-0044,user.0044,IT,Payroll,low,SELECT,352,BI_Tool,local_workstation,success,
ACC-000925,2026-04-13 11:30:00,USR-0051,user.0051,IT,Customer_DB,low,EXPORT,84,SQL,local_workstation,success,
ACC-000088,2026-04-13 11:38:00,USR-0085,user.0085,HR,PII_Database,low,EXPORT,692,SQL,local_workstation,success,
ACC-000628,2026-04-13 12:19:00,USR-0006,user.0006,IT,Source_Code,low,EXPORT,471,SQL,internal_share,success,
ACC-000527,2026-04-13 12:24:00,USR-0084,user.0084,Engineering,Payroll,medium,API,84,API,internal_share,success,
ACC-001247,2026-04-13 12:40:00,USR-0079,user.0079,Sales,Source_Code,medium,SELECT,682,BI_Tool,local_workstation,success,
ACC-000918,2026-04-13 12:41:00,USR-0020,user.0020,Finance,Payroll,low,API,874,BI_Tool,cloud_storage,success,
ACC-000026,2026-04-13 12:58:00,USR-0019,user.0019,Marketing,GL_Ledger,low,EXPORT,301,BI_Tool,internal_share,success,
ACC-000756,2026-04-13 13:25:00,USR-0080,user.0080,Sales,GL_Ledger,medium,API,490,SQL,local_workstation,success,
ACC-001479,2026-04-13 13:31:00,USR-0079,user.0079,Sales,PII_Database,low,SELECT,1199,API,internal_share,success,
ACC-000739,2026-04-13 13:40:00,USR-0071,user.0071,Finance,GL_Ledger,medium,API,2787,SQL,local_workstation,success,
ACC-000162,2026-04-13 13:44:00,USR-0021,user.0021,Marketing,Marketing_Assets,low,SELECT,35,SQL,cloud_storage,success,
ACC-000804,2026-04-13 13:46:00,USR-0054,user.0054,Finance,Source_Code,low,API,110,API,cloud_storage,success,
ACC-000168,2026-04-13 13:52:00,USR-0003,user.0003,Finance,Payroll,low,EXPORT,37,API,local_workstation,success,
ACC-001287,2026-04-13 14:11:00,USR-0025,user.0025,IT,Source_Code,low,API,226,SQL,cloud_storage,success,
ACC-001000,2026-04-13 14:19:00,USR-0061,user.0061,HR,Source_Code,low,SELECT,846,BI_Tool,internal_share,success,
ACC-000872,2026-04-13 14:20:00,USR-0069,user.0069,Finance,GL_Ledger,low,API,57,API,cloud_storage,success,
ACC-000875,2026-04-13 14:31:00,USR-0066,user.0066,Finance,Marketing_Assets,low,API,210,BI_Tool,local_workstation,success,
ACC-001280,2026-04-13 14:36:00,USR-0099,user.0099,IT,PII_Database,low,API,146,API,local_workstation,success,
ACC-000363,2026-04-13 14:39:00,USR-0079,user.0079,Sales,Customer_DB,medium,EXPORT,425,BI_Tool,internal_share,success,
ACC-000321,2026-04-13 14:44:00,USR-0005,user.0005,Finance,Source_Code,medium,SELECT,157,BI_Tool,internal_share,success,
ACC-000595,2026-04-13 14:53:00,USR-0072,user.0072,Engineering,Customer_DB,medium,SELECT,4189,SQL,local_workstation,success,
ACC-000317,2026-04-13 14:54:00,USR-0072,user.0072,Engineering,PII_Database,medium,API,3545,API,local_workstation,success,
ACC-001440,2026-04-13 15:02:00,USR-0073,user.0073,HR,GL_Ledger,low,API,1030,SQL,local_workstation,success,
ACC-001157,2026-04-13 15:06:00,USR-0024,user.0024,IT,PII_Database,low,API,503,BI_Tool,local_workstation,success,
ACC-000196,2026-04-13 15:35:00,USR-0052,user.0052,Marketing,GL_Ledger,low,EXPORT,309,BI_Tool,internal_share,success,
ACC-000227,2026-04-13 15:37:00,USR-0077,user.0077,Marketing,Customer_DB,low,API,103,API,local_workstation,success,
